0	4	0.26503
0	7	0.14337
0	12	0.22359
0	14	0.26598
0	17	0.19039
0	20	0.28523
0	22	0.52125
0	23	0.28821
0	24	0.34628
0	25	0.26701
0	26	0.20863
0	27	0.2919
0	30	0.25042
0	33	0.14292
0	34	0.1978
0	35	0.17122
0	36	0.23016
0	39	0.18712
0	41	0.25728
0	43	0.36383
0	48	0.61606
0	49	0.2944
0	51	0.11376
0	55	0.36059
0	56	0.58876
0	60	0.15092
0	61	0.23868
0	63	0.284
0	64	3.7257
0	70	4.50041
0	73	4.30312
0	75	4.0407
0	78	4.63134
0	81	4.15704
0	85	4.61368
0	91	4.58935
0	94	4.50029
0	106	3.832
0	111	4.26067
0	123	4.27272
0	129	4.50462
0	130	4.52629
0	132	3.98118
0	137	4.44335
0	146	3.92303
0	148	3.87405
0	151	3.94043
0	155	3.96531
0	162	4.08921
0	165	4.36429
0	178	4.76817
0	182	5.37496
0	187	4.84998
0	191	4.96828
0	201	4.94567
0	205	4.96641
0	207	5.18258
0	249	5.01823
0	270	5.08249
0	286	5.00717
0	303	4.89298
0	306	5.15038
0	333	4.85514
0	342	5.06928
0	346	5.15294
0	356	6.02157
0	425	5.77617
0	428	5.6749
0	430	5.57211
0	452	5.92323
0	462	2.78511
0	463	2.81397
0	465	2.98557
0	470	2.97161
0	472	2.81205
0	475	1.9473
0	476	2.80228
0	477	3.10887
0	479	4.10156
0	480	2.83764
0	481	3.19408
0	482	3.02023
0	485	2.88513
0	488	2.81924
0	489	2.79524
0	492	3.65876
0	494	2.80202
0	504	2.9314
0	505	2.92551
0	507	2.92855
0	510	2.97588
0	515	1.97943
0	516	2.84152
0	519	2.83735
0	521	2.95133
0	524	2.69222
0	528	2.81656
0	529	2.8118
0	530	1.84553
0	531	2.72023
0	534	2.10199
0	546	2.98895
0	569	3.33484
0	571	3.25253
0	580	2.88984
0	588	2.9657
0	591	2.91431
0	598	3.58689
0	599	3.42826
0	600	2.72842
0	601	3.55733
0	614	3.33403
0	616	2.9437
0	619	3.49253
0	623	3.11587
0	626	2.99896
0	629	2.67943
0	631	3.21775
0	633	3.57081
0	644	2.81887
0	645	2.74793
0	646	2.79731
0	647	3.1598
0	648	3.18923
0	651	3.47611
0	652	2.83908
0	657	3.38312
0	662	2.91452
0	666	2.769
0	668	2.80209
0	669	3.23087
0	673	2.80572
0	677	2.95179
0	683	2.63032
0	690	2.94601
0	696	3.20969
0	730	4.97607
0	740	5.45526
0	744	5.35907
0	746	5.42945
0	750	5.32093
0	769	5.44443
0	775	5.2207
0	779	5.17052
0	781	5.28439
0	795	5.66168
0	802	5.39517
0	806	5.2733
0	821	5.00528
0	836	5.52629
0	841	5.17372
0	858	4.51868
0	863	5.03745
0	864	5.32829
0	876	4.54774
0	883	4.54888
0	889	5.48358
0	890	5.74545
0	897	4.51648
0	908	4.83202
0	931	5.34933
0	938	4.60243
0	946	5.72303
0	950	5.04406
0	952	4.51934
0	965	4.42866
0	973	4.96219
0	980	5.50941
0	988	4.98146
0	998	5.60244
0	1006	5.91821
0	1015	5.23095
0	1020	4.82368
0	1029	5.14497
0	1036	5.24591
0	1065	6.60291
0	1070	6.88325
0	1073	6.77414
0	1074	6.6946
0	1081	7.02075
0	1083	6.84189
0	1084	7.0291
0	1085	6.71429
0	1087	6.31285
0	1090	6.82199
0	1098	6.38875
0	1099	6.6151
0	1102	6.31457
0	1105	7.02558
0	1109	6.82168
0	1110	6.55291
0	1117	7.02588
0	1129	6.98882
0	1140	6.64357
0	1141	6.36742
0	1143	6.59499
0	1144	6.45769
0	1146	6.66309
0	1148	7.11486
0	1154	6.48359
0	1156	6.6543
0	1158	6.51568
0	1160	6.62128
0	1166	7.77188
0	1168	7.33464
0	1171	7.76972
0	1172	7.83
0	1176	4.76289
0	1178	5.17242
0	1180	5.13772
0	1188	5.02146
0	1189	4.65495
0	1190	4.83336
0	1192	5.03142
0	1193	5.23148
0	1195	5.29455
0	1198	5.46386
0	1205	5.31212
0	1207	5.27721
0	1211	5.31969
0	1221	5.10479
0	1222	4.78044
0	1223	5.78416
0	1224	5.24473
0	1233	5.1279
0	1236	5.19067
0	1241	5.12723
0	1245	5.13812
0	1251	4.78394
0	1254	4.96766
0	1257	5.13896
0	1268	5.23147
0	1269	4.87306
0	1282	5.23618
0	1283	4.98973
0	1284	5.16208
0	1287	5.25523
0	1293	5.22238
0	1299	5.21925
0	1302	5.48337
0	1304	5.00249
0	1307	5.11264
0	1308	5.06407
0	1309	5.14595
0	1314	5.27858
0	1315	5.24533
0	1323	5.08959
0	1324	5.47958
0	1325	4.93133
0	1330	5.31341
0	1339	5.20613
0	1341	5.05356
0	1352	5.22283
0	1354	5.22995
0	1361	5.13886
0	1368	5.42376
0	1369	4.78109
0	1371	5.09132
0	1374	5.17121
0	1375	5.18525
0	1376	5.21386
0	1380	4.49571
0	1384	5.19734
0	1386	5.21987
0	1387	5.11453
0	1390	5.24188
0	1396	4.80335
0	1400	5.76094
0	1405	5.24315
0	1406	5.3192
0	1410	5.01917
0	1411	5.21991
0	1412	4.92621
0	1417	5.25164
0	1419	5.24136
0	1422	5.21848
0	1423	5.18794
0	1426	5.38619
0	1432	5.36864
0	1438	5.10349
0	1443	5.26994
0	1454	5.49951
0	1455	5.28472
0	1456	5.50452
0	1463	5.57898
0	1465	4.73627
0	1466	5.2897
0	1486	5.20085
0	1487	5.31126
0	1495	5.27048
0	1498	5.10381
0	1501	4.72147
0	1504	5.56561
0	1506	5.3
0	1518	5.23344
0	1522	5.24212
0	1526	4.67493
0	1533	5.30805
0	1536	5.16071
0	1538	5.18746
0	1540	5.21282
0	1541	5.21781
0	1546	5.53604
0	1548	5.23605
0	1549	5.55445
0	1553	5.33188
0	1559	4.96168
0	1564	4.78741
0	1571	5.26893
0	1574	5.31106
0	1577	5.34493
0	1580	4.95136
0	1581	5.11145
0	1586	5.34928
0	1595	4.73038
0	1598	5.17639
0	1604	5.1859
0	1607	5.12985
0	1608	5.21199
0	1618	5.00123
0	1620	4.93292
0	1621	5.12653
0	1622	4.71588
0	1629	5.32692
0	1635	5.26546
0	1636	5.25863
0	1638	5.24572
0	1646	5.32476
0	1647	4.82421
0	1650	5.16465
0	1652	5.35183
0	1654	5.31849
0	1656	5.2167
0	1658	5.22648
0	1663	5.30249
0	1664	5.17056
0	1670	5.237
0	1674	5.23113
0	1684	5.3646
0	1690	5.33254
0	1691	5.15106
0	1692	5.31636
0	1693	5.13878
0	1697	0.63992
0	1704	1.17914
